name,reference,quantity,id,url,image1,genre,category1,ref,category2,category1_id,category2_id
veste capuche motif bandana,F213111_BG_XS,2,3911-28226,https://www.projectxparis.com/fr/sweats-hoodies/3911-28226-f213111.html,https://www.projectxparis.com/35266-thickbox_default/f213111.jpg,Femme,Femme_Sweats - Hoodies,F213111,Bandana,7,4
veste capuche motif bandana,F213111_BG_M,4,3911-28228,https://www.projectxparis.com/fr/sweats-hoodies/3911-28228-f213111.html,https://www.projectxparis.com/35266-thickbox_default/f213111.jpg,Femme,Femme_Sweats - Hoodies,F213111,Bandana,7,4
veste capuche motif bandana,F213111_BG_L,2,3911-28229,https://www.projectxparis.com/fr/sweats-hoodies/3911-28229-f213111.html,https://www.projectxparis.com/35266-thickbox_default/f213111.jpg,Femme,Femme_Sweats - Hoodies,F213111,Bandana,7,4
gilet capuche effet nid dabeille,F223150_AQ2_XS,8,4106-30736,https://www.projectxparis.com/fr/femme/4106-30736-gilet-a-capuche-effet-nid-d-abeille.html,https://www.projectxparis.com/39789-thickbox_default/gilet-a-capuche-effet-nid-d-abeille.jpg,Femme,Femme_Sweats - Hoodies,F223150,catwalk,7,5
gilet capuche effet nid dabeille,F223150_AQ2_S,11,4106-30737,https://www.projectxparis.com/fr/femme/4106-30737-gilet-a-capuche-effet-nid-d-abeille.html,https://www.projectxparis.com/39789-thickbox_default/gilet-a-capuche-effet-nid-d-abeille.jpg,Femme,Femme_Sweats - Hoodies,F223150,catwalk,7,5
gilet capuche effet nid dabeille,F223150_AQ2_M,9,4106-30738,https://www.projectxparis.com/fr/femme/4106-30738-gilet-a-capuche-effet-nid-d-abeille.html,https://www.projectxparis.com/39789-thickbox_default/gilet-a-capuche-effet-nid-d-abeille.jpg,Femme,Femme_Sweats - Hoodies,F223150,catwalk,7,5
gilet capuche effet nid dabeille,F223150_AQ2_L,9,4106-30739,https://www.projectxparis.com/fr/femme/4106-30739-gilet-a-capuche-effet-nid-d-abeille.html,https://www.projectxparis.com/39789-thickbox_default/gilet-a-capuche-effet-nid-d-abeille.jpg,Femme,Femme_Sweats - Hoodies,F223150,catwalk,7,5
gilet capuche effet nid dabeille,F223150_IV_XS,9,4106-30740,https://www.projectxparis.com/fr/femme/4106-30740-gilet-a-capuche-effet-nid-d-abeille.html,https://www.projectxparis.com/39795-thickbox_default/gilet-a-capuche-effet-nid-d-abeille.jpg,Femme,Femme_Sweats - Hoodies,F223150,catwalk,7,5
gilet capuche effet nid dabeille,F223150_IV_S,11,4106-30741,https://www.projectxparis.com/fr/femme/4106-30741-gilet-a-capuche-effet-nid-d-abeille.html,https://www.projectxparis.com/39795-thickbox_default/gilet-a-capuche-effet-nid-d-abeille.jpg,Femme,Femme_Sweats - Hoodies,F223150,catwalk,7,5
gilet capuche effet nid dabeille,F223150_IV_M,11,4106-30742,https://www.projectxparis.com/fr/femme/4106-30742-gilet-a-capuche-effet-nid-d-abeille.html,https://www.projectxparis.com/39795-thickbox_default/gilet-a-capuche-effet-nid-d-abeille.jpg,Femme,Femme_Sweats - Hoodies,F223150,catwalk,7,5
gilet capuche effet nid dabeille,F223150_IV_L,7,4106-30743,https://www.projectxparis.com/fr/femme/4106-30743-gilet-a-capuche-effet-nid-d-abeille.html,https://www.projectxparis.com/39795-thickbox_default/gilet-a-capuche-effet-nid-d-abeille.jpg,Femme,Femme_Sweats - Hoodies,F223150,catwalk,7,5
sweat capuche court basic,F212133_PL_S,5,3655-24850,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24850-f212133.html,https://www.projectxparis.com/29104-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_PL_M,2,3655-24851,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24851-f212133.html,https://www.projectxparis.com/29104-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_PL_L,6,3655-24852,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24852-f212133.html,https://www.projectxparis.com/29104-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_BK_XS,8,3655-24853,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24853-f212133.html,https://www.projectxparis.com/29099-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_BK_S,1,3655-24854,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24854-f212133.html,https://www.projectxparis.com/29099-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_BK_M,10,3655-24855,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24855-f212133.html,https://www.projectxparis.com/29099-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_BK_L,6,3655-24856,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24856-f212133.html,https://www.projectxparis.com/29099-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_BG_XS,1,3655-24857,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24857-f212133.html,https://www.projectxparis.com/29095-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_BG_S,4,3655-24858,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24858-f212133.html,https://www.projectxparis.com/29095-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_BG_M,3,3655-24859,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24859-f212133.html,https://www.projectxparis.com/29095-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche court basic,F212133_BG_L,4,3655-24860,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/3655-24860-f212133.html,https://www.projectxparis.com/29095-thickbox_default/f212133.jpg,Femme,Femme_Sweats - Hoodies,F212133,signature,7,12
sweat capuche signature,F222138_KH2_XS,5,4233-32548,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32548-f222138.html,https://www.projectxparis.com/44034-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_KH2_S,5,4233-32549,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32549-f222138.html,https://www.projectxparis.com/44034-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_KH2_M,8,4233-32550,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32550-f222138.html,https://www.projectxparis.com/44034-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_KH2_L,6,4233-32551,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32551-f222138.html,https://www.projectxparis.com/44034-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_MR_XS,9,4233-32552,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32552-f222138.html,https://www.projectxparis.com/44020-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_MR_S,11,4233-32553,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32553-f222138.html,https://www.projectxparis.com/44020-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_MR_M,11,4233-32554,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32554-f222138.html,https://www.projectxparis.com/44020-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_MR_L,6,4233-32555,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32555-f222138.html,https://www.projectxparis.com/44020-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_PK3_S,21,4233-32557,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32557-f222138.html,https://www.projectxparis.com/45026-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_PK3_M,20,4233-32558,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32558-f222138.html,https://www.projectxparis.com/45026-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_PK3_L,16,4233-32559,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32559-f222138.html,https://www.projectxparis.com/45026-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_CM_XS,2,4233-32560,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32560-f222138.html,https://www.projectxparis.com/44029-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_CM_S,9,4233-32561,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32561-f222138.html,https://www.projectxparis.com/44029-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_CM_M,11,4233-32562,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32562-f222138.html,https://www.projectxparis.com/44029-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_CM_L,5,4233-32563,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32563-f222138.html,https://www.projectxparis.com/44029-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_PR_XS,1,4233-32564,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32564-f222138.html,https://www.projectxparis.com/44046-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_PR_S,8,4233-32565,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32565-f222138.html,https://www.projectxparis.com/44046-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_PR_M,5,4233-32566,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32566-f222138.html,https://www.projectxparis.com/44046-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_PR_L,4,4233-32567,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32567-f222138.html,https://www.projectxparis.com/44046-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_BK_XS,7,4233-32568,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32568-f222138.html,https://www.projectxparis.com/44038-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_BK_S,7,4233-32569,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32569-f222138.html,https://www.projectxparis.com/44038-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_BK_M,18,4233-32570,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32570-f222138.html,https://www.projectxparis.com/44038-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_BK_L,12,4233-32571,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32571-f222138.html,https://www.projectxparis.com/44038-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_VR_S,6,4233-32573,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32573-f222138.html,https://www.projectxparis.com/45030-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_VR_M,8,4233-32574,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32574-f222138.html,https://www.projectxparis.com/45030-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
sweat capuche signature,F222138_VR_L,5,4233-32575,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4233-32575-f222138.html,https://www.projectxparis.com/45030-thickbox_default/f222138.jpg,Femme,Femme_Sweats - Hoodies,F222138,signature,7,12
veste zipp broderie signature,F223156_KH2_XS,9,4238-32660,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32660-f223156.html,https://www.projectxparis.com/44119-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_KH2_S,14,4238-32661,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32661-f223156.html,https://www.projectxparis.com/44119-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_KH2_M,12,4238-32662,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32662-f223156.html,https://www.projectxparis.com/44119-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_KH2_L,16,4238-32663,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32663-f223156.html,https://www.projectxparis.com/44119-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_MR_XS,8,4238-32664,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32664-f223156.html,https://www.projectxparis.com/44135-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_MR_S,11,4238-32665,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32665-f223156.html,https://www.projectxparis.com/44135-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_MR_M,12,4238-32666,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32666-f223156.html,https://www.projectxparis.com/44135-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_MR_L,8,4238-32667,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32667-f223156.html,https://www.projectxparis.com/44135-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_PK3_XS,8,4238-32668,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32668-f223156.html,https://www.projectxparis.com/46470-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_PK3_S,11,4238-32669,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32669-f223156.html,https://www.projectxparis.com/46470-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_PK3_M,11,4238-32670,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32670-f223156.html,https://www.projectxparis.com/46470-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_PK3_L,7,4238-32671,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32671-f223156.html,https://www.projectxparis.com/46470-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_CM_XS,8,4238-32672,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32672-f223156.html,https://www.projectxparis.com/44114-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_CM_S,11,4238-32673,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32673-f223156.html,https://www.projectxparis.com/44114-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_CM_M,12,4238-32674,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32674-f223156.html,https://www.projectxparis.com/44114-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_CM_L,8,4238-32675,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32675-f223156.html,https://www.projectxparis.com/44114-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_PR_XS,13,4238-32676,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32676-f223156.html,https://www.projectxparis.com/46463-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_PR_S,15,4238-32677,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32677-f223156.html,https://www.projectxparis.com/46463-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_PR_M,12,4238-32678,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32678-f223156.html,https://www.projectxparis.com/46463-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_PR_L,11,4238-32679,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32679-f223156.html,https://www.projectxparis.com/46463-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_BK_XS,16,4238-32680,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32680-f223156.html,https://www.projectxparis.com/44129-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_BK_S,22,4238-32681,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32681-f223156.html,https://www.projectxparis.com/44129-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_BK_M,24,4238-32682,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32682-f223156.html,https://www.projectxparis.com/44129-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_BK_L,16,4238-32683,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32683-f223156.html,https://www.projectxparis.com/44129-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_VR_XS,10,4238-32684,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32684-f223156.html,https://www.projectxparis.com/46477-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_VR_S,13,4238-32685,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32685-f223156.html,https://www.projectxparis.com/46477-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_VR_M,12,4238-32686,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32686-f223156.html,https://www.projectxparis.com/46477-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
veste zipp broderie signature,F223156_VR_L,9,4238-32687,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4238-32687-f223156.html,https://www.projectxparis.com/46477-thickbox_default/f223156.jpg,Femme,Femme_Sweats - Hoodies,F223156,signature,7,12
sweat velours court capuche signature,F222139_BP_XS,8,4275-33228,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33228-f222139.html,https://www.projectxparis.com/46519-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_BP_S,12,4275-33229,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33229-f222139.html,https://www.projectxparis.com/46519-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_BP_M,11,4275-33230,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33230-f222139.html,https://www.projectxparis.com/46519-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_BP_L,8,4275-33231,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33231-f222139.html,https://www.projectxparis.com/46519-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_GG_XS,8,4275-33232,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33232-f222139.html,https://www.projectxparis.com/46525-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_GG_S,12,4275-33233,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33233-f222139.html,https://www.projectxparis.com/46525-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_GG_M,11,4275-33234,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33234-f222139.html,https://www.projectxparis.com/46525-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_GG_L,8,4275-33235,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33235-f222139.html,https://www.projectxparis.com/46525-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_VR2_XS,14,4275-33236,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33236-f222139.html,https://www.projectxparis.com/46543-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_VR2_S,13,4275-33237,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33237-f222139.html,https://www.projectxparis.com/46543-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_VR2_M,11,4275-33238,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33238-f222139.html,https://www.projectxparis.com/46543-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_VR2_L,7,4275-33239,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33239-f222139.html,https://www.projectxparis.com/46543-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_PR_XS,12,4275-33240,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33240-f222139.html,https://www.projectxparis.com/46537-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_PR_S,12,4275-33241,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33241-f222139.html,https://www.projectxparis.com/46537-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_PR_M,11,4275-33242,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33242-f222139.html,https://www.projectxparis.com/46537-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_PR_L,8,4275-33243,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33243-f222139.html,https://www.projectxparis.com/46537-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_NB_XS,8,4275-33244,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33244-f222139.html,https://www.projectxparis.com/46531-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_NB_S,12,4275-33245,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33245-f222139.html,https://www.projectxparis.com/46531-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_NB_M,11,4275-33246,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33246-f222139.html,https://www.projectxparis.com/46531-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_NB_L,8,4275-33247,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33247-f222139.html,https://www.projectxparis.com/46531-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_BK_XS,7,4275-33248,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33248-f222139.html,https://www.projectxparis.com/46513-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_BK_S,12,4275-33249,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33249-f222139.html,https://www.projectxparis.com/46513-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_BK_M,11,4275-33250,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33250-f222139.html,https://www.projectxparis.com/46513-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat velours court capuche signature,F222139_BK_L,8,4275-33251,https://www.projectxparis.com/fr/-sweats-a-capuche-hoodies/4275-33251-f222139.html,https://www.projectxparis.com/46513-thickbox_default/f222139.jpg,Femme,Femme_Sweats - Hoodies,F222139,signature,7,12
sweat basic court ample,F212103_BG_XS,3,3776-26311,https://www.projectxparis.com/fr/femme/3776-26311-f212103.html,https://www.projectxparis.com/32232-thickbox_default/f212103.jpg,Femme,Femme_Sweats - Hoodies,F212103,signature,7,12
sweat basic court ample,F212103_BG_S,3,3776-26312,https://www.projectxparis.com/fr/femme/3776-26312-f212103.html,https://www.projectxparis.com/32232-thickbox_default/f212103.jpg,Femme,Femme_Sweats - Hoodies,F212103,signature,7,12
sweat basic court ample,F212103_BG_M,6,3776-26313,https://www.projectxparis.com/fr/femme/3776-26313-f212103.html,https://www.projectxparis.com/32232-thickbox_default/f212103.jpg,Femme,Femme_Sweats - Hoodies,F212103,signature,7,12
sweat basic court ample,F212103_BG_L,11,3776-26314,https://www.projectxparis.com/fr/femme/3776-26314-f212103.html,https://www.projectxparis.com/32232-thickbox_default/f212103.jpg,Femme,Femme_Sweats - Hoodies,F212103,signature,7,12
sweat basic court ample,F212103_BK_XS,3,3776-26315,https://www.projectxparis.com/fr/femme/3776-26315-f212103.html,https://www.projectxparis.com/31441-thickbox_default/f212103.jpg,Femme,Femme_Sweats - Hoodies,F212103,signature,7,12
